id,title,opening_date,closing_date,previews_date,year,theatre_id,theatre_name,production_type,show_type,show_type_simple,intermissions,n_performances,run_time,show_never_opened,revival,pre_broadway,limited_run,repertory,other_titles,official_website,production_type_simple
315964,Baxter's Partner,1911-06-27 00:00:00,NULL,NULL,1911,5783,Bijou Theatre,NULL,Unknown,Unknown,NULL,7,NULL,0,0,0,0,0,NULL,NULL,NULL
315965,The Fortune Hunter,1909-09-04 00:00:00,NULL,NULL,1909,7245,Gaiety Theatre,Original Production,Play,Play,NULL,345,NULL,0,0,0,0,0,NULL,NULL,Original
315966,Going Some,1909-04-12 00:00:00,NULL,NULL,1909,7447,The Old Belasco Theatre,Original Production,Play,Play,NULL,96,NULL,0,0,0,0,0,NULL,NULL,Original
315967,The Man from Mexico,1909-05-10 00:00:00,NULL,NULL,1909,7524,Garrick Theatre,Revival,Play,Play,NULL,64,NULL,0,1,0,0,0,NULL,NULL,Revival
315968,The Girl from Rector's,1909-02-01 00:00:00,NULL,NULL,1909,7487,Weber and Fields' Music Hall,NULL,Unknown,Unknown,NULL,184,NULL,0,0,0,0,0,NULL,NULL,NULL
315969,Paid in Full,1908-02-25 00:00:00,NULL,NULL,1908,5889,Astor Theatre,Original Production,Play,Play,NULL,167,NULL,0,0,0,0,0,NULL,NULL,Original
315970,"The Boys of Company B""",1907-04-08 00:00:00,NULL,NULL,1907,7033,Lyceum Theatre,NULL,Unknown,Unknown,NULL,96,NULL,0,0,0,0,0,NULL,NULL,NULL
315971,Captain Jinks of the Horse Marines,1901-02-04 00:00:00,NULL,NULL,1901,7524,Garrick Theatre,Original Production,Play,Play,NULL,168,NULL,0,0,0,0,0,NULL,NULL,Original
315972,On the Quiet,1901-02-11 00:00:00,NULL,NULL,1901,7363,Hoyt's Theatre,Original Production,Play,Play,NULL,160,NULL,0,0,0,0,0,NULL,NULL,Original
315973,Quo Vadis,1900-04-09 00:00:00,NULL,NULL,1900,5331,New York Theatre,NULL,Unknown,Unknown,NULL,96,NULL,0,0,0,0,0,NULL,NULL,NULL
315974,The Brixton Burglary,1901-05-20 00:00:00,NULL,NULL,1901,7292,Herald Square Theatre,Original Production,Play,Play,NULL,48,NULL,0,0,0,0,0,NULL,NULL,Original
315975,Tired Business Man,1929-06-03 00:00:00,NULL,NULL,1929,7483,Waldorf Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
315976,Not Guilty,1870-06-06 00:00:00,NULL,NULL,1870,7414,Niblo's Garden,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
315978,Kiss the Boys Good-bye,1938-09-28 00:00:00,NULL,NULL,1938,5039,Henry Miller's Theatre,NULL,Unknown,Unknown,NULL,286,NULL,0,0,0,0,0,NULL,NULL,NULL
315979,The American Way,1939-01-21 00:00:00,NULL,NULL,1939,5024,Center Theatre,NULL,Play,Play,NULL,164,NULL,0,0,0,0,0,NULL,NULL,NULL
315980,Family Portrait,1939-03-08 00:00:00,NULL,NULL,1939,5488,Morosco Theatre,NULL,Unknown,Unknown,NULL,111,NULL,0,0,0,0,0,NULL,NULL,NULL
315981,Brown Danube,1939-05-17 00:00:00,NULL,NULL,1939,7033,Lyceum Theatre,NULL,Unknown,Unknown,NULL,21,NULL,0,0,0,0,0,NULL,NULL,NULL
315982,Susan and God,1937-10-07 00:00:00,NULL,NULL,1937,7054,Plymouth Theatre,Original Production,Play,Play,NULL,288,NULL,0,0,0,0,0,NULL,NULL,Original
315983,Whiteoaks,1938-03-23 00:00:00,NULL,NULL,1938,6076,Hudson Theatre,NULL,Unknown,Unknown,NULL,112,NULL,0,0,0,0,0,NULL,NULL,NULL
315984,The Circle,1938-04-18 00:00:00,NULL,NULL,1938,5301,Playhouse Theatre,NULL,NULL,NULL,NULL,72,NULL,0,0,0,0,0,NULL,NULL,NULL
315985,Golden Boy,1937-11-04 00:00:00,NULL,NULL,1937,5205,Belasco Theatre,Original Production,Play,Play,NULL,250,NULL,0,0,0,0,0,NULL,NULL,Original
315986,Penny Wise,1937-04-19 00:00:00,NULL,NULL,1937,5488,Morosco Theatre,Original Production,Play,Play,NULL,65,NULL,0,0,0,0,0,NULL,NULL,Original
315987,The Cat and the Canary,1937-06-14 00:00:00,NULL,NULL,1937,5052,Majestic Theatre,Original Production,Play,Play,NULL,9,NULL,0,0,0,0,0,NULL,NULL,Original
315988,Abie's Irish Rose,1937-05-12 00:00:00,NULL,NULL,1937,7027,Little Theatre,Revival,Play,Play,NULL,46,NULL,0,1,0,0,0,NULL,NULL,Revival
315989,King Richard II,1937-02-05 00:00:00,NULL,NULL,1937,5077,St. James Theatre,NULL,Play,Play,NULL,133,NULL,0,0,0,0,0,NULL,NULL,NULL
315990,High Tor,1937-01-09 00:00:00,NULL,NULL,1937,7042,Martin Beck Theatre,Original Production,Play,Play,NULL,171,NULL,0,0,0,0,0,NULL,NULL,Original
315991,The Bat,1937-05-31 00:00:00,NULL,NULL,1937,5052,Majestic Theatre,Revival,Play,Play,NULL,18,NULL,0,1,0,0,0,NULL,NULL,Revival
315992,Victoria Regina,1936-08-31 00:00:00,NULL,NULL,1936,5016,Broadhurst Theatre,NULL,Play,Play,NULL,314,NULL,0,0,0,0,0,NULL,NULL,NULL
315993,First Lady,1935-11-26 00:00:00,NULL,NULL,1935,5057,Music Box Theatre,Original Production,Play,Play,NULL,246,NULL,0,0,0,0,0,NULL,NULL,Original
315994,Victoria Regina,1935-12-26 00:00:00,NULL,NULL,1935,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,203,NULL,0,0,0,0,0,NULL,NULL,Original
315995,End of Summer,1936-02-17 00:00:00,NULL,NULL,1936,7024,Guild Theatre,NULL,Unknown,Unknown,NULL,153,NULL,0,0,0,0,0,NULL,NULL,NULL
315996,Love on the Dole,1936-02-24 00:00:00,NULL,NULL,1936,5075,Shubert Theatre,NULL,Unknown,Unknown,NULL,145,NULL,0,0,0,0,0,NULL,NULL,NULL
315997,Parnell,1936-05-04 00:00:00,NULL,NULL,1936,7094,48th Street Theatre,NULL,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,NULL
315998,A Private Affair,1936-05-14 00:00:00,NULL,NULL,1936,7044,Theatre Masque,NULL,Unknown,Unknown,NULL,28,NULL,0,0,0,0,0,NULL,NULL,NULL
315999,Class of '29,1936-05-15 00:00:00,NULL,NULL,1936,5139,Manhattan Theatre,NULL,Unknown,Unknown,NULL,50,NULL,0,0,0,0,0,NULL,NULL,NULL
316000,The County Chairman,1936-05-25 00:00:00,NULL,NULL,1936,7050,National Theatre,NULL,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,NULL
316001,To My Husband,1936-06-01 00:00:00,NULL,NULL,1936,5624,Belmont Theatre,NULL,Unknown,Unknown,NULL,24,NULL,0,0,0,0,0,NULL,NULL,NULL
316002,One Good Year,1935-11-27 00:00:00,NULL,NULL,1935,7033,Lyceum Theatre,Original Production,Play,Play,NULL,215,NULL,0,0,0,0,0,NULL,NULL,Original
316003,Cyrano de Bergerac,1936-04-27 00:00:00,NULL,NULL,1936,5169,New Amsterdam Theatre,Revival,Play,Play,NULL,40,NULL,0,1,0,0,0,NULL,NULL,Revival
316004,Post Road,1934-12-04 00:00:00,NULL,NULL,1934,7044,Theatre Masque,Original Production,Play,Play,NULL,212,NULL,0,0,0,0,0,NULL,NULL,Original
316005,The Bishop Misbehaves,1935-02-20 00:00:00,NULL,NULL,1935,5028,Cort Theatre,Original Production,Play,Play,NULL,121,NULL,0,0,0,0,0,NULL,NULL,Original
316006,Black Pit,1935-03-20 00:00:00,NULL,NULL,1935,7091,Civic Repertory Theatre,Original Production,Play,Play,NULL,85,NULL,0,0,0,0,0,NULL,NULL,Original
316007,If a Body,1935-04-30 00:00:00,NULL,NULL,1935,5199,Biltmore Theatre,Original Production,Play,Play,NULL,45,NULL,0,0,0,0,0,NULL,NULL,Original
316008,Knock on Wood,1935-05-28 00:00:00,NULL,NULL,1935,5028,Cort Theatre,Original Production,Play,Play,NULL,11,NULL,0,0,0,0,0,NULL,NULL,Original
316009,Them's the Reporters,1935-05-29 00:00:00,NULL,NULL,1935,5031,Ethel Barrymore Theatre,Original Production,Play,Play,NULL,6,NULL,0,0,0,0,0,NULL,NULL,Original
316010,Seven Keys to Baldpate,1935-05-27 00:00:00,NULL,NULL,1935,7050,National Theatre,Revival,Play,Play,NULL,8,NULL,0,1,0,0,0,NULL,NULL,Revival
316011,The Petrified Forest,1935-01-07 00:00:00,NULL,NULL,1935,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,197,NULL,0,0,0,0,0,NULL,NULL,Original
316012,Jigsaw,1934-04-30 00:00:00,NULL,NULL,1934,5031,Ethel Barrymore Theatre,Original Production,Play,Play,NULL,49,NULL,0,0,0,0,0,NULL,NULL,Original
316013,Furnished Rooms,1934-05-29 00:00:00,NULL,NULL,1934,7057,Ritz Theatre,Original Production,Play,Play,NULL,15,NULL,0,0,0,0,0,NULL,NULL,Original
316014,While Parents Sleep,1934-06-04 00:00:00,NULL,NULL,1934,5301,Playhouse Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
316015,"Ah, Wilderness!",1933-10-02 00:00:00,NULL,NULL,1933,7024,Guild Theatre,Original Production,Play,Play,NULL,289,NULL,0,0,0,0,0,NULL,NULL,Original
316016,No More Ladies,1934-01-23 00:00:00,NULL,NULL,1934,5334,Booth Theatre,Original Production,Play,Play,NULL,162,NULL,0,0,0,0,0,NULL,NULL,Original
316017,Come What May,1934-05-15 00:00:00,NULL,NULL,1934,7054,Plymouth Theatre,Original Production,Play,Play,NULL,23,NULL,0,0,0,0,0,NULL,NULL,Original
316018,Forsaking All Others,1933-03-01 00:00:00,NULL,NULL,1933,5085,Times Square Theatre,Original Production,Play,Play,NULL,110,NULL,0,0,0,0,0,NULL,NULL,Original
316019,Best Sellers,1933-05-03 00:00:00,NULL,NULL,1933,5488,Morosco Theatre,Original Production,Play,Play,NULL,53,NULL,0,0,0,0,0,NULL,NULL,Original
316020,Uncle Tom's Cabin,1933-05-29 00:00:00,NULL,NULL,1933,6905,Alvin Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
316021,Shooting Star,1933-06-12 00:00:00,NULL,NULL,1933,7063,Selwyn Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
316022,Man Crazy,1933-06-18 00:00:00,NULL,NULL,1933,5307,Cherry Lane Theatre,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
316023,Stray Leaves,1933-06-28 00:00:00,NULL,NULL,1933,7181,Chanin Auditorium,Original Production,Play,Play,NULL,2,NULL,0,0,0,0,0,NULL,NULL,Original
316024,The Mask and the Face,1933-05-08 00:00:00,NULL,NULL,1933,7024,Guild Theatre,Revival,Play,Play,NULL,40,NULL,0,1,0,0,0,NULL,NULL,Revival
316025,June Moon,1933-05-15 00:00:00,NULL,NULL,1933,6987,Ambassador Theatre,Revival,Play,Play,NULL,49,NULL,0,1,0,0,0,NULL,NULL,Revival
316026,It's a Wise Child,1933-05-16 00:00:00,NULL,NULL,1933,6076,Hudson Theatre,Revival,Play,Play,NULL,34,NULL,0,1,0,0,0,NULL,NULL,Revival
316027,The Climax,1933-06-13 00:00:00,NULL,NULL,1933,7145,Bijou Theatre,Revival,Play,Play,NULL,15,NULL,0,1,0,0,0,NULL,NULL,Revival
316028,The Animal Kingdom,1932-01-12 00:00:00,NULL,NULL,1932,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,183,NULL,0,0,0,0,0,NULL,NULL,Original
316029,Merry-Go-Round,1932-04-22 00:00:00,NULL,NULL,1932,7439,Provincetown Playhouse,Original Production,Play,Play,NULL,48,NULL,0,0,0,0,0,NULL,NULL,Original
316030,The Man Who Changed His Name,1932-05-02 00:00:00,NULL,NULL,1932,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,56,NULL,0,0,0,0,0,NULL,NULL,Original
316031,On the Make,1932-05-23 00:00:00,NULL,NULL,1932,7094,48th Street Theatre,Original Production,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,Original
316032,Christopher Comes Across,1932-05-31 00:00:00,NULL,NULL,1932,7059,Royale Theatre,Original Production,Play,Play,NULL,7,NULL,0,0,0,0,0,NULL,NULL,Original
316033,Blue Monday,1932-06-02 00:00:00,NULL,NULL,1932,7439,Provincetown Playhouse,Original Production,Play,Play,NULL,20,NULL,0,0,0,0,0,NULL,NULL,Original
316034,Hired Husband,1932-06-03 00:00:00,NULL,NULL,1932,7145,Bijou Theatre,Original Production,Play,Play,NULL,19,NULL,0,0,0,0,0,NULL,NULL,Original
316035,The Boy Friend,1932-06-07 00:00:00,NULL,NULL,1932,5488,Morosco Theatre,Original Production,Play,Play,NULL,15,NULL,0,0,0,0,0,NULL,NULL,Original
316036,Back Fire,1932-06-13 00:00:00,NULL,NULL,1932,5086,Vanderbilt Theatre,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
316038,Tonight or Never,1930-11-18 00:00:00,NULL,NULL,1930,5205,Belasco Theatre,Original Production,Play,Play,NULL,232,NULL,0,0,0,0,0,NULL,NULL,Original
316039,The Vinegar Tree,1930-11-19 00:00:00,NULL,NULL,1930,5301,Playhouse Theatre,Original Production,Play,Play,NULL,229,NULL,0,0,0,0,0,NULL,NULL,Original
316040,Five Star Final,1930-12-30 00:00:00,NULL,NULL,1930,5028,Cort Theatre,Original Production,Play,Play,NULL,175,NULL,0,0,0,0,0,NULL,NULL,Original
316041,In the Best of Families,1931-02-02 00:00:00,NULL,NULL,1931,7006,Forrest Theatre,Original Production,Play,Play,NULL,159,NULL,0,0,0,0,0,NULL,NULL,Original
316042,The House Beautiful,1931-03-12 00:00:00,NULL,NULL,1931,7132,Apollo Theatre,Original Production,Play,Play,NULL,108,NULL,0,0,0,0,0,NULL,NULL,Original
316043,The Silent Witness,1931-03-23 00:00:00,NULL,NULL,1931,5488,Morosco Theatre,Original Production,Play,Play,NULL,80,NULL,0,0,0,0,0,NULL,NULL,Original
316044,Melo,1931-04-16 00:00:00,NULL,NULL,1931,5031,Ethel Barrymore Theatre,Original Production,Play,Play,NULL,67,NULL,0,0,0,0,0,NULL,NULL,Original
316045,Her Supporting Cast,1931-05-04 00:00:00,NULL,NULL,1931,5199,Biltmore Theatre,Original Production,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,Original
316046,The Honor Code,1931-05-18 00:00:00,NULL,NULL,1931,5086,Vanderbilt Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
316047,A Regular Guy,1931-06-04 00:00:00,NULL,NULL,1931,6076,Hudson Theatre,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
316048,Gasoline Gypsies,1931-06-06 00:00:00,NULL,NULL,1931,7358,Lyric Theatre,Original Production,Play,Play,NULL,3,NULL,0,0,0,0,0,NULL,NULL,Original
316049,Ebb Tide,1931-06-08 00:00:00,NULL,NULL,1931,7011,New Yorker Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
316050,Thais,1931-06-19 00:00:00,NULL,NULL,1931,7220,President Theatre,Original Production,Play,Play,NULL,4,NULL,0,0,0,0,0,NULL,NULL,Original
316051,Paid Companions,1931-06-22 00:00:00,NULL,NULL,1931,7044,Theatre Masque,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
316052,An American Tragedy,1931-02-20 00:00:00,NULL,NULL,1931,7483,Waldorf Theatre,Revival,Play,Play,NULL,137,NULL,0,1,0,0,0,NULL,NULL,Revival
316053,As You Desire Me,1931-01-28 00:00:00,NULL,NULL,1931,5622,Maxine Elliott's Theatre,Original Production,Play,Play,NULL,142,NULL,0,0,0,0,0,NULL,NULL,Original
316054,Bird in Hand,1929-04-04 00:00:00,NULL,NULL,1929,5334,Booth Theatre,Original Production,Play,Play,NULL,500,NULL,0,0,0,0,0,NULL,NULL,Original
316055,Death Takes a Holiday,1929-12-26 00:00:00,NULL,NULL,1929,5031,Ethel Barrymore Theatre,Original Production,Play,Play,NULL,180,NULL,0,0,0,0,0,NULL,NULL,Original
316056,The Blue Ghost,1930-03-10 00:00:00,NULL,NULL,1930,7006,Forrest Theatre,Original Production,Play,Play,NULL,112,NULL,0,0,0,0,0,NULL,NULL,Original
316057,Hotel Universe,1930-04-14 00:00:00,NULL,NULL,1930,7042,Martin Beck Theatre,Original Production,Play,Play,NULL,81,NULL,0,0,0,0,0,NULL,NULL,Original
316058,Virtue's Bed,1930-04-15 00:00:00,NULL,NULL,1930,6076,Hudson Theatre,Original Production,Play,Play,NULL,71,NULL,0,0,0,0,0,NULL,NULL,Original
316059,Ada Beats the Drum,1930-05-08 00:00:00,NULL,NULL,1930,5043,John Golden Theatre,Original Production,Play,Play,NULL,46,NULL,0,0,0,0,0,NULL,NULL,Original
316060,Let and Sub-Let,1930-05-19 00:00:00,NULL,NULL,1930,5199,Biltmore Theatre,Original Production,Play,Play,NULL,40,NULL,0,0,0,0,0,NULL,NULL,Original
316061,Spook House,1930-06-03 00:00:00,NULL,NULL,1930,5086,Vanderbilt Theatre,Original Production,Play,Play,NULL,15,NULL,0,0,0,0,0,NULL,NULL,Original
316062,Find the Fox,1930-06-20 00:00:00,NULL,NULL,1930,7344,Wallack's Theatre,Original Production,Play,Play,NULL,3,NULL,0,0,0,0,0,NULL,NULL,Original
316063,The Little Father of the Wilderness,1930-06-02 00:00:00,NULL,NULL,1930,7233,Empire Theatre,Revival,Play,Play,NULL,8,NULL,0,1,0,0,0,NULL,NULL,Revival
316064,Milestones,1930-06-02 00:00:00,NULL,NULL,1930,7233,Empire Theatre,Revival,Play,Play,NULL,8,NULL,0,1,0,0,0,NULL,NULL,Revival
316065,The Song and Dance Man,1930-06-16 00:00:00,NULL,NULL,1930,7238,Fulton Theatre,Revival,Play,Play,NULL,16,NULL,0,1,0,0,0,NULL,NULL,Revival
316066,Street Scene,1929-01-10 00:00:00,NULL,NULL,1929,5301,Playhouse Theatre,Original Production,Play,Play,NULL,601,NULL,0,0,0,0,0,NULL,NULL,Original
316067,The Tavern,1930-05-19 00:00:00,NULL,NULL,1930,7238,Fulton Theatre,Revival,Play,Play,NULL,32,NULL,0,1,0,0,0,NULL,NULL,Revival
316068,"Mendel, Inc.",1929-11-25 00:00:00,NULL,NULL,1929,7057,Ritz Theatre,NULL,Unknown,Unknown,NULL,216,NULL,0,0,0,0,0,NULL,NULL,NULL
316069,Caprice,1928-12-31 00:00:00,NULL,NULL,1928,7024,Guild Theatre,Original Production,Play,Play,NULL,186,NULL,0,0,0,0,0,NULL,NULL,Original
316070,Kibitzer,1929-02-18 00:00:00,NULL,NULL,1929,7059,Royale Theatre,Original Production,Play,Play,NULL,120,NULL,0,0,0,0,0,NULL,NULL,Original
316071,She Got What She Wanted,1929-03-04 00:00:00,NULL,NULL,1929,7344,Wallack's Theatre,Original Production,Play,Play,NULL,120,NULL,0,0,0,0,0,NULL,NULL,Original
316072,The Freiburg Passion Play,1929-04-29 00:00:00,NULL,NULL,1929,5372,Hippodrome Theatre,Original Production,Play,Play,NULL,48,NULL,0,0,0,0,0,NULL,NULL,Original
316073,Congratulations,1929-04-30 00:00:00,NULL,NULL,1929,7050,National Theatre,Original Production,Play,Play,NULL,39,NULL,0,0,0,0,0,NULL,NULL,Original
316074,Stepping Out,1929-05-20 00:00:00,NULL,NULL,1929,7238,Fulton Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
316075,Chinese O'Neill,1929-05-22 00:00:00,NULL,NULL,1929,7006,Forrest Theatre,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
316076,Chippies,1929-05-29 00:00:00,NULL,NULL,1929,5624,Belmont Theatre,Original Production,Play,Play,NULL,5,NULL,0,0,0,0,0,NULL,NULL,Original
316077,Adam's Apple,1929-06-10 00:00:00,NULL,NULL,1929,7429,Princess Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
316078,Borrowed Love,1929-06-17 00:00:00,NULL,NULL,1929,5085,Times Square Theatre,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
316079,Mrs. Bumpstead-Leigh,1929-04-01 00:00:00,NULL,NULL,1929,7324,Klaw Theatre,Revival,Play,Play,NULL,72,NULL,0,1,0,0,0,NULL,NULL,Revival
316080,Becky Sharp,1929-06-03 00:00:00,NULL,NULL,1929,5300,Knickerbocker Theatre,Revival,Play,Play,NULL,8,NULL,0,1,0,0,0,NULL,NULL,Revival
316081,The Road to Rome,1928-05-21 00:00:00,NULL,NULL,1928,5301,Playhouse Theatre,NULL,Play,Play,NULL,440,NULL,0,0,0,0,0,NULL,NULL,NULL
316082,Courage,1928-10-08 00:00:00,NULL,NULL,1928,7057,Ritz Theatre,NULL,Unknown,Unknown,NULL,280,NULL,0,0,0,0,0,NULL,NULL,NULL
316083,Holiday,1928-11-26 00:00:00,NULL,NULL,1928,7054,Plymouth Theatre,Original Production,Play,Play,NULL,229,NULL,0,0,0,0,0,NULL,NULL,Original
316084,The Shannons of Broadway,1927-09-26 00:00:00,NULL,NULL,1927,7042,Martin Beck Theatre,Original Production,Play,Play,NULL,288,NULL,0,0,0,0,0,NULL,NULL,Original
316085,Our Betters,1928-02-20 00:00:00,NULL,NULL,1928,5039,Henry Miller's Theatre,Original Production,Play,Play,NULL,128,NULL,0,0,0,0,0,NULL,NULL,Original
316086,Bottled,1928-04-10 00:00:00,NULL,NULL,1928,5334,Booth Theatre,Original Production,Play,Play,NULL,62,NULL,0,0,0,0,0,NULL,NULL,Original
316087,Anna,1928-05-15 00:00:00,NULL,NULL,1928,7033,Lyceum Theatre,Original Production,Play,Play,NULL,31,NULL,0,0,0,0,0,NULL,NULL,Original
316088,Dorian Gray,1928-05-21 00:00:00,NULL,NULL,1928,5199,Biltmore Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
316089,Get Me in the Movies,1928-05-21 00:00:00,NULL,NULL,1928,7211,Earl Carroll Theatre,Original Production,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,Original
316090,The Beaux Stratagem,1928-06-04 00:00:00,NULL,NULL,1928,7513,Hampden's Theatre,Revival,Play,Play,NULL,8,NULL,0,1,0,0,0,NULL,NULL,Revival
316091,Two Girls Wanted,1926-09-09 00:00:00,NULL,NULL,1926,7027,Little Theatre,Original Production,Play,Play,NULL,324,NULL,0,0,0,0,0,NULL,NULL,Original
316092,Caponsacchi,1926-10-26 00:00:00,NULL,NULL,1926,7513,Hampden's Theatre,Original Production,Play,Play,NULL,269,NULL,0,0,0,0,0,NULL,NULL,Original
316093,Gertie,1926-11-15 00:00:00,NULL,NULL,1926,6108,Nora Bayes Theatre,Original Production,Play,Play,NULL,248,NULL,0,0,0,0,0,NULL,NULL,Original
316094,Wooden Kimono,1926-12-27 00:00:00,NULL,NULL,1926,7042,Martin Beck Theatre,Original Production,Play,Play,NULL,209,NULL,0,0,0,0,0,NULL,NULL,Original
316095,In Abraham's Bosom,1926-12-30 00:00:00,NULL,NULL,1926,7439,Provincetown Playhouse,Original Production,Play,Play,NULL,200,NULL,0,0,0,0,0,NULL,NULL,Original
316096,The Mystery Ship,1927-03-14 00:00:00,NULL,NULL,1927,7524,Garrick Theatre,Original Production,Play,Play,NULL,120,NULL,0,0,0,0,0,NULL,NULL,Original
316097,Spread Eagle,1927-04-04 00:00:00,NULL,NULL,1927,7042,Martin Beck Theatre,Original Production,Play,Play,NULL,80,NULL,0,0,0,0,0,NULL,NULL,Original
316098,Triple Crossed,1927-05-05 00:00:00,NULL,NULL,1927,5488,Morosco Theatre,Original Production,Play,Play,NULL,52,NULL,0,0,0,0,0,NULL,NULL,Original
316099,A Very Wise Virgin,1927-06-02 00:00:00,NULL,NULL,1927,7145,Bijou Theatre,Original Production,NULL,NULL,NULL,20,NULL,0,0,0,0,0,NULL,NULL,Original
316100,Kempy,1927-05-11 00:00:00,NULL,NULL,1927,6076,Hudson Theatre,Revival,Play,Play,NULL,46,NULL,0,1,0,0,0,NULL,NULL,Revival
316101,"Lombardi, Ltd.",1927-06-06 00:00:00,NULL,NULL,1927,5266,George M. Cohan's Theatre,Revival,Play,Play,NULL,24,NULL,0,1,0,0,0,NULL,NULL,Revival
316102,Julius Caesar,1927-06-06 00:00:00,NULL,NULL,1927,5169,New Amsterdam Theatre,Revival,Play,Play,NULL,8,NULL,0,1,0,0,0,NULL,NULL,Revival
316103,Baby Mine,1927-06-09 00:00:00,NULL,NULL,1927,6996,Chanin's 46th Street Theatre,Revival,Play,Play,NULL,12,NULL,0,1,0,0,0,NULL,NULL,Revival
316105,The Jazz Singer,1925-09-14 00:00:00,NULL,NULL,1925,7238,Fulton Theatre,Original Production,Play,Play,NULL,303,NULL,0,0,0,0,0,NULL,NULL,Original
316106,Young Woodley,1925-11-02 00:00:00,NULL,NULL,1925,5205,Belasco Theatre,Original Production,Play,Play,NULL,260,NULL,0,0,0,0,0,NULL,NULL,Original
316107,Not Herbert,1926-01-26 00:00:00,NULL,NULL,1926,7099,52nd Street Theatre,Original Production,Play,Play,NULL,145,NULL,0,0,0,0,0,NULL,NULL,Original
316108,Love 'em and Leave 'em,1926-02-03 00:00:00,NULL,NULL,1926,6152,Sam H. Harris Theatre,Original Production,Play,Play,NULL,152,NULL,0,0,0,0,0,NULL,NULL,Original
316109,Fakir Rahman Bey,1926-05-25 00:00:00,NULL,NULL,1926,7063,Selwyn Theatre,Original Production,Special,Special,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
316110,One Man's Woman,1926-05-25 00:00:00,NULL,NULL,1926,7094,48th Street Theatre,Original Production,Play,Play,NULL,28,NULL,0,0,0,0,0,NULL,NULL,Original
316111,"King Henry IV, Part I",1926-05-31 00:00:00,NULL,NULL,1926,5300,Knickerbocker Theatre,Revival,Play,Play,NULL,8,NULL,0,1,0,0,0,NULL,NULL,Revival
316112,Laff That Off,1925-11-02 00:00:00,NULL,NULL,1925,5449,39th Street Theatre,NULL,Unknown,Unknown,NULL,263,NULL,0,0,0,0,0,NULL,NULL,NULL
316113,The Show Off,1924-02-05 00:00:00,NULL,NULL,1924,5301,Playhouse Theatre,Original Production,Play,Play,NULL,571,NULL,0,0,0,0,0,NULL,NULL,Original
